time,V1,I1
0.0,0.00246488,-2.6418e-07
0.00100352,0.0024771,-7.3962e-07
0.00200704,0.00235239,-1.1331799999999999e-06
0.00301056,0.00229615,-3.9338999999999995e-07
0.00401408,0.00239641,3.5043999999999995e-07
0.0050176,0.00251134,-5.4169999999999995e-08
0.00602112,0.00250278,-2.0124999999999998e-07
0.0070246399999999995,0.00245999,-2.321e-07
0.00802816,0.0024526500000000002,-2.2596999999999998e-07
0.00903168,0.0024551,-1.9722e-07
0.0100352,0.00250767,2.3016999999999998e-07
0.01103872,0.0025908100000000002,2.8219999999999997e-08
0.01204224,0.00255413,-6.5968e-07
0.01304576,0.0024771,-4.1793e-07
0.014049279999999999,0.00247343,5.5219999999999994e-08
0.0150528,0.0024905500000000002,9.378e-08
0.01605632,0.0025150100000000002,-2.3507999999999998e-07
0.01705984,0.00253946,-3.6883999999999996e-07
0.01806336,0.0024905500000000002,-1.12582e-06
0.019066879999999998,0.00236829,-8.847699999999999e-07
0.0200704,0.00235484,-2.0930999999999999e-07
0.02107392,0.00247466,2.9627e-07
0.02207744,0.00254068,-1.7425e-07
0.023080959999999998,0.00252112,-1.3305e-07
0.02408448,0.0025199000000000003,-1.2358999999999998e-07
0.025088,0.00251867,-2.3805999999999998e-07
0.02609152,0.00252356,-8.309e-08
0.02709504,0.00259692,2.8277e-07
0.028098559999999998,0.00261893,-3.0958999999999996e-07
0.02910208,0.00253701,-8.425199999999999e-07
0.0301056,0.00246854,-3.1853e-07
0.03110912,0.00245387,-1.1569999999999999e-08
0.03211264,0.0024551,-1.15e-07
0.03311616,0.00245387,-3.2010999999999997e-07
0.03411968,0.00248199,-6.211099999999999e-07
0.0351232,0.00238785,-1.17684e-06
0.03612672,0.0023096,-5.9429e-07
0.03713024,0.0023744,2.1177e-07
0.038133759999999996,0.0025003300000000003,6.923999999999999e-08
0.039137279999999997,0.0025150100000000002,-2.7522999999999996e-07
0.0401408,0.00248322,-1.9300999999999998e-07
0.04114432,0.00247955,-2.2192999999999998e-07
0.04214784,0.00247099,-3.3904e-07
0.04315136,0.00248811,6.591e-08
0.04415488,0.00253946,-4.382e-08
0.0451584,0.00250767,-6.8931e-07
0.046161919999999995,0.0023854,-8.0588e-07
0.047165439999999996,0.00234139,-9.343e-08
0.04816896,0.00236095,1.3025e-07
0.04917248,0.00238296,-1.5215999999999998e-07
0.050176,0.0024196400000000002,-2.1177e-07
0.05117952,0.00243186,-7.808199999999999e-07
0.05218304,0.0023475,-9.7576e-07
0.05318656,0.00231204,-2.8189e-07
0.05419008,0.00242208,3.2326e-07
0.055193599999999995,0.00251623,-1.7355e-07
0.056197119999999996,0.002493,-2.3105e-07
0.05720064,0.00247099,-1.76e-07
0.05820416,0.0024624300000000003,-2.619e-07
0.05920768,0.00245632,-2.2825e-07
0.0602112,0.00250767,1.4129e-07
0.06121472,0.00255169,-3.1519999999999996e-07
0.06221824,0.0024502,-9.3929e-07
0.06322176,0.00233038,-4.6649e-07
0.06422528,0.00232672,5.3989999999999996e-08
0.0652288,0.0023585,3.173e-08
0.06623232,0.0023854,-2.9346e-07
0.06723583999999999,0.0024196400000000002,-4.1108999999999996e-07
0.06823936,0.00235239,-1.18665e-06
0.06924287999999999,0.00225947,-7.2489e-07
0.0702464,0.00227903,-7.766e-08
0.07124992,0.00239396,2.3928999999999997e-07
0.07225344,0.00244776,-1.9055e-07
0.07325696,0.00242942,-1.5462e-07
0.07426048,0.00243553,-1.7547999999999998e-07
0.075264,0.00243431,-3.5866999999999997e-07
0.07626751999999999,0.00241352,-1.0903999999999999e-07
0.07727104,0.00247466,6.678999999999999e-08
0.07827455999999999,0.00247833,-5.0751e-07
0.07927808,0.00237073,-8.0361e-07
0.0802816,0.00232549,-5.4519999999999995e-08
0.08128512,0.00237073,2.3964e-07
0.08228864,0.00240741,-1.2789999999999999e-08
0.08329216,0.0024502,-1.0762999999999999e-07
0.08429568,0.00248566,-6.3601e-07
0.08529919999999999,0.00240863,-1.06517e-06
0.08630272,0.00235239,-4.7648e-07
0.08730624,0.00240986,1.9510999999999998e-07
0.08830976,0.00253457,-4.5749999999999996e-08
0.08931328,0.0025150100000000002,-3.0608e-07
0.0903168,0.0024624300000000003,-2.6015e-07
0.09132032,0.00244654,-2.8768e-07
0.09232383999999999,0.00244287,-2.6769e-07
0.09332736,0.00247099,1.5023e-07
0.09433087999999999,0.00252723,-4.891e-08
0.0953344,0.00248444,-7.762599999999999e-07
0.09633792,0.00236462,-6.6091e-07
0.09734144,0.00231816,-1.455e-07
0.09834496,0.00233405,6.907e-08
0.09934848,0.00235239,-3.1379999999999996e-07
0.100352,0.0023744,-3.5866999999999997e-07
0.10135551999999999,0.00234261,-9.7348e-07
0.10235904,0.00224235,-9.3176e-07
0.10336255999999999,0.00223746,-2.0791e-07
0.10436608,0.00236462,3.3167999999999996e-07
0.1053696,0.00244287,-1.4655e-07
0.10637312,0.0024282,-1.2937e-07
0.10737664,0.00240986,-2.1247e-07
0.10838016,0.0024196400000000002,-2.5646999999999997e-07
0.10938368,0.00242331,-7.642999999999999e-08
0.11038719999999999,0.00248933,1.8756999999999998e-07
0.11139072,0.00251134,-3.7217e-07
0.11239423999999999,0.00242086,-8.305999999999999e-07
0.11339776,0.00235239,-3.2448999999999996e-07
0.11440128,0.00235973,1.3147999999999998e-07
0.1154048,0.00237929,2.489e-08
0.11640832,0.00239641,-2.8311999999999996e-07
0.11741183999999999,0.00242697,-4.437e-07
0.11841536,0.0023744,-1.0719999999999999e-06
0.11941887999999999,0.00230104,-5.4696e-07
0.1204224,0.00235239,8.466999999999999e-08
0.12142591999999999,0.00246854,1.1656999999999999e-07
0.12242944,0.00248199,-2.7979e-07
0.12343296,0.0024502,-2.0248e-07
0.12443648,0.00243186,-2.9783999999999997e-07
0.12544,0.0024147500000000002,-3.6709e-07
0.12644352,0.00242208,3.471e-08
0.12744703999999998,0.00249422,1.1218999999999999e-07
0.12845056,0.0024954400000000002,-5.2785e-07
0.12945408,0.00238418,-7.473299999999999e-07
0.1304576,0.0023365,-7.012e-08
0.13146112,0.00235484,1.1306999999999999e-07
0.13246464,0.0023670600000000003,-2.598e-07
0.13346816,0.00236462,-3.7182e-07
0.13447167999999998,0.00236095,-8.774099999999999e-07
0.1354752,0.00225091,-1.1445799999999999e-06
0.13647872,0.0021910000000000002,-4.5439e-07
0.13748224,0.0022827,3.0958999999999996e-07
0.13848575999999999,0.00239763,-7.801e-08
0.13948928,0.0023951800000000002,-1.4356999999999998e-07
0.1404928,0.00237318,-1.5794999999999998e-07
0.14149632,0.0023854,-2.6015e-07
0.14249984,0.0023854,-1.1692999999999999e-07
0.14350336,0.00242331,1.1271999999999999e-07
0.14450688,0.00247221,-1.4129e-07
0.14551039999999998,0.0024123,-8.116699999999999e-07
0.14651392,0.0023193800000000002,-4.894499999999999e-07
0.14751744,0.00231204,1.0149999999999999e-07
0.14852096,0.00234017,9.570999999999999e-08
0.14952448,0.00235606,-2.6751e-07
0.150528,0.0023951800000000002,-4.0776e-07
0.15153152,0.00234383,-1.13161e-06
0.15253503999999998,0.0022337900000000003,-8.8302e-07
0.15353856,0.00222524,-2.0651e-07
0.15454208,0.00233405,2.6645999999999997e-07
0.1555456,0.00238785,-1.6793999999999998e-07
0.15654911999999999,0.00237195,-2.1158999999999998e-07
0.15755264,0.0023585,-2.6365999999999997e-07
0.15855616,0.00233894,-3.6551e-07
0.15955967999999998,0.00233772,-8.73e-08
0.1605632,0.00240986,2.321e-07
0.16156672,0.00243798,-3.7812999999999996e-07
0.16257024,0.00234017,-7.946699999999999e-07
0.16357375999999998,0.0022937,-1.8933e-07
0.16457728,0.00230715,9.028e-08
0.1655808,0.00232794,-8.414e-08
0.16658432,0.00234383,-3.4412e-07
0.16758784,0.00235484,-6.6301e-07
0.16859136,0.00224602,-1.24503e-06
0.16959488,0.00216899,-5.3784e-07
0.17059839999999998,0.00223013,1.5075999999999998e-07
0.17160192,0.00234872,7.359999999999999e-09
0.17260544,0.00235973,-2.3035e-07
0.17360896,0.00232794,-2.6208e-07
0.17461248,0.00231693,-3.3203e-07
0.175616,0.00229737,-3.7112e-07
0.17661952,0.00232183,9.009999999999999e-08
0.17762303999999998,0.0023951800000000002,3.1199999999999995e-08
0.17862656,0.0023585,-7.2524e-07
0.17963008,0.0022337900000000003,-7.2016e-07
0.1806336,0.00221301,2.3489999999999997e-08
0.18163711999999999,0.0022337900000000003,6.872e-08
0.18264064,0.0022558,-1.7057e-07
0.18364416,0.00228881,-2.7698e-07
0.18464767999999998,0.00229004,-8.8355e-07
0.1856512,0.00220323,-8.5462e-07
0.18665472,0.0021910000000000002,-2.5436999999999997e-07
0.18765824,0.0022912600000000003,3.1257e-07
0.18866175999999998,0.0023866300000000003,-1.2411e-07
0.18966528,0.00238907,-9.079999999999999e-08
0.1906688,0.00238296,-1.5023e-07
0.19167232,0.00239396,-2.3665999999999998e-07
0.19267584,0.0023866300000000003,-1.2797e-07
0.19367936,0.00244776,2.5856999999999997e-07
0.19468288,0.00250278,-2.6261e-07
0.19568639999999998,0.00242086,-8.4726e-07
0.19668992,0.00231816,-3.8585e-07
0.19769344,0.00231327,2.156e-08
0.19869696,0.00233161,-9.133e-08
0.19970047999999999,0.00233405,-3.2799999999999997e-07
0.200704,0.0023585,-4.929599999999999e-07
0.20170752,0.0022827,-1.2261e-06
0.20271103999999998,0.00217755,-7.5925e-07
0.20371456,0.00220323,-4.33e-08
0.20471808,0.00231082,1.2587e-07
0.2057216,0.00234139,-2.8994999999999997e-07
0.20672511999999998,0.00230715,-2.3719e-07
0.20772864,0.00229493,-2.5261e-07
0.20873216,0.00229982,-2.584e-07
0.20973567999999998,0.0023193800000000002,7.817999999999999e-08
