time,V1,I1
0.63251552,0.002504,-4.98154e-06
0.6325312,0.000939,-1.57075e-06
0.63254688,0.00313,-4.487e-08
0.63256256,0.001565,3.45566e-06
0.63257824,0.002504,6.68693e-06
0.63259392,0.002504,5.6996e-06
0.6326096,0.002504,4.443e-06
0.63262528,0.002504,-9.4245e-07
0.63264096,0.001565,-4.8469e-06
0.63265664,0.002504,-3.94933e-06
0.63267232,0.00313,-4.487e-08
0.632688,0.000939,2.1093e-06
0.63270368,0.002504,6.283e-07
0.63271936,0.00469501,8.974999999999999e-08
0.63273504,-0.00313,3.00687e-06
0.63275072,0.00719901,1.7502699999999998e-06
0.6327664,0.002504,9.8733e-07
0.63278208,-0.000626,1.4361199999999998e-06
0.63279776,0.00313,1.4361199999999998e-06
0.63281344,0.00313,1.12196e-06
0.63282912,0.000939,1.7502699999999998e-06
0.6328448,0.00406901,1.34636e-06
0.63286048,0.000939,1.97466e-06
0.63287616,0.00313,1.8849e-06
0.63289184,0.001565,2.2439e-07
0.63290752,0.002504,-2.2439e-07
0.6329232,0.002504,-1.84003e-06
0.63293888,0.002504,-2.37857e-06
0.6329545599999999,0.001565,-1.1668399999999998e-06
0.63297024,0.002504,4.4878e-07
0.63298592,0.00313,1.57075e-06
0.6330015999999999,0.001565,1.7951e-07
0.63301728,0.002504,8.974999999999999e-08
0.63303296,0.002504,-2.06442e-06
0.6330486399999999,0.001565,-5.20593e-06
0.63306432,0.002504,-2.37857e-06
0.63308,0.002504,1.7502699999999998e-06
0.6330956799999999,0.00313,5.02642e-06
0.63311136,0.000939,6.82157e-06
0.63312704,0.002504,5.924e-06
0.6331427199999999,0.00406901,1.97466e-06
0.6331584,0.001565,-3.94933e-06
0.63317408,0.001565,-4.39812e-06
0.6331897599999999,0.002504,-8.0781e-07
0.63320544,0.002504,-7.180599999999999e-07
0.63322112,0.00313,-4.4878e-07
0.6332367999999999,0.001565,-4.03909e-06
0.63325248,0.001565,-3.94933e-06
0.63326816,0.00406901,-2.06442e-06
0.6332838399999999,0.001565,1.79515e-06
0.63329952,0.001565,1.12196e-06
0.6333152,0.00313,-3.5903e-07
0.6333308799999999,0.002504,-2.01954e-06
0.63334656,0.000939,-4.39812e-06
0.63336224,0.00313,-4.712269999999999e-06
0.6333779199999999,0.00313,-2.51321e-06
0.6333936,0.001565,-1.3462999999999998e-07
0.63340928,0.002504,1.79515e-06
0.6334249599999999,0.000939,2.01954e-06
0.63344064,0.00469501,1.4361199999999998e-06
0.63345632,0.000939,2.1093e-06
0.633472,0.001565,5.3854e-07
0.63348768,0.00313,3.1415e-07
0.63350336,0.00313,-2.2439e-07
0.63351904,0.0,2.24393e-06
0.63353472,0.00406901,2.19906e-06
0.6335504,0.001565,0.0
0.63356608,0.002504,-1.1668399999999998e-06
0.63358176,0.002504,-5.968869999999999e-06
0.63359744,0.00313,-5.43033e-06
0.63361312,0.000939,-3.5903e-07
0.6336288,0.002504,4.03909e-06
0.63364448,0.002504,4.03909e-06
0.63366016,0.00313,2.64784e-06
0.63367584,0.000939,-8.0781e-07
0.63369152,0.00313,-2.06442e-06
0.6337072,0.002504,-3.41078e-06
0.63372288,0.00313,-2.69272e-06
0.63373856,0.000939,-1.92978e-06
0.63375424,0.002504,-4.4878e-07
0.63376992,0.002504,4.039e-07
0.6337856,0.002504,8.974999999999999e-08
0.63380128,0.002504,-2.60296e-06
0.63381696,0.00313,-6.10351e-06
0.63383264,0.000939,-4.30836e-06
0.63384832,0.00406901,2.24393e-06
0.633864,0.0,5.834239999999999e-06
0.63387968,0.00469501,4.35324e-06
0.63389536,0.0,1.12196e-06
0.63391104,0.00469501,-1.84003e-06
0.6339267199999999,0.000939,-3.85957e-06
0.6339424,0.001565,-2.6927e-07
0.63395808,0.00406901,3.00687e-06
0.6339737599999999,0.000939,2.1093e-06
0.63398944,0.002504,-1.70539e-06
0.63400512,0.00313,-2.60296e-06
0.6340207999999999,0.000939,-1.57075e-06
0.63403648,0.00469501,-4.487e-08
0.63405216,0.0,2.91712e-06
0.6340678399999999,0.00313,3.45566e-06
0.63408352,0.001565,2.46833e-06
0.6340992,0.00313,-1.481e-06
0.6341148799999999,0.001565,1.66051e-06
0.63413056,0.00563401,5.6996e-06
0.63414624,-0.003756,4.03909e-06
0.6341619199999999,0.00876402,-1.57075e-06
0.6341776,-0.00313,-8.21281e-06
0.63419328,0.00626001,-1.000797e-05
0.6342089599999999,0.000939,-4.62251e-06
0.63422464,0.001565,3.76981e-06
0.63424032,0.00313,7.404999999999999e-06
0.6342559999999999,0.000939,8.39233e-06
0.63427168,0.00406901,3.3659e-06
0.63428736,0.001565,-3.94933e-06
0.6343030399999999,0.002504,-7.404999999999999e-06
0.63431872,0.001565,-4.8469e-06
0.6343344,0.00313,-2.7376e-06
0.6343500799999999,0.002504,3.45566e-06
0.63436576,0.001565,4.48787e-06
0.63438144,0.00313,4.12884e-06
0.6343971199999999,0.000939,1.66051e-06
0.6344128,0.00406901,-4.08397e-06
0.63442848,0.000939,-8.302569999999999e-06
0.63444416,0.00313,-5.87912e-06
0.63445984,0.001565,-3.05175e-06
0.63447552,0.001565,1.8849e-06
0.6344912,0.00313,5.56497e-06
0.63450688,0.001565,8.61672e-06
0.63452256,0.00406901,3.3659e-06
0.63453824,0.001565,-4.8469e-06
0.63455392,0.000939,-6.5523e-06
0.6345696,0.00406901,-3.27615e-06
0.63458528,0.000939,2.55809e-06
0.63460096,0.00313,4.57763e-06
0.63461664,0.00313,2.46833e-06
0.63463232,0.001565,-2.28881e-06
0.634648,0.000939,-2.01954e-06
0.63466368,0.00406901,-3.05175e-06
0.63467936,0.002504,1.34636e-06
0.63469504,0.000939,4.2186e-06
0.63471072,0.00406901,2.64784e-06
0.6347264,0.001565,-3.5903e-06
0.63474208,0.002504,-6.05863e-06
0.63475776,0.001565,-6.417659999999999e-06
0.63477344,0.00313,-4.03909e-06
0.63478912,0.001565,9.8733e-07
0.6348048,0.002504,3.90445e-06
0.63482048,0.001565,7.629299999999999e-07
0.63483616,0.00563401,1.52587e-06
0.63485184,0.000939,-3.5903e-07
0.63486752,0.0,-2.6927e-07
0.6348832,0.002504,1.66051e-06
0.6348988799999999,0.00313,6.283029999999999e-06
0.63491456,0.001565,1.97466e-06
0.63493024,0.00313,-5.744479999999999e-06
0.6349459199999999,0.002504,-5.834239999999999e-06
0.6349616,0.000939,-4.9366e-07
0.63497728,0.00406901,6.01375e-06
0.6349929599999999,0.001565,4.80203e-06
0.63500864,0.00313,-9.4245e-07
0.63502432,0.000939,-8.43721e-06
0.6350399999999999,0.00313,-8.886e-06
0.63505568,0.002504,-4.263479999999999e-06
0.63507136,0.002504,5.25081e-06
0.6350870399999999,0.000939,8.482089999999999e-06
0.63510272,0.00313,3.23127e-06
0.6351184,0.002504,-1.481e-06
0.6351340799999999,0.002504,-1.57075e-06
0.63514976,0.001565,1.8849e-06
0.63516544,0.00313,2.1093e-06
0.6351811199999999,0.001565,-1.1668399999999998e-06
0.6351968,0.002504,-3.05175e-06
0.63521248,0.002504,-4.712269999999999e-06
0.6352281599999999,0.001565,-3.27615e-06
0.63524384,0.001565,-2.06442e-06
0.63525952,0.00406901,-1.03221e-06
0.6352751999999999,0.000939,-1.481e-06
0.63529088,0.002504,-3.27615e-06
0.63530656,0.00313,-2.60296e-06
0.6353222399999999,0.001565,-8.0781e-07
0.63533792,0.001565,2.33369e-06
0.6353536,0.00313,3.00687e-06
0.63536928,0.001565,2.1093e-06
0.63538496,0.002504,2.1093e-06
0.63540064,0.001565,2.91712e-06
0.63541632,0.00406901,5.3854e-07
0.635432,0.0,-4.39812e-06
0.63544768,0.00406901,-3.18639e-06
0.63546336,0.000939,3.1415e-07
0.63547904,0.00406901,2.33369e-06
0.63549472,0.000939,3.32103e-06
0.6355104,0.002504,3.90445e-06
0.63552608,0.00313,1.12196e-06
0.63554176,0.002504,-2.2439e-07
0.63555744,-0.000626,-1.2566e-06
0.63557312,0.00469501,2.24393e-06
0.6355888,0.00469501,1.21172e-06
0.63560448,-0.001565,1.7951e-07
0.63562016,0.00313,3.1415e-07
0.63563584,0.00313,-3.94933e-06
0.63565152,0.000939,-4.30836e-06
0.6356672,0.00406901,-2.7376e-06
0.63568288,0.000939,1.21172e-06
0.63569856,0.00313,3.1415e-07
0.63571424,0.001565,1.7502699999999998e-06
0.63572992,0.001565,-2.01954e-06
0.6357456,0.00406901,-2.2439e-07
0.63576128,0.000939,1.79515e-06
0.63577696,0.002504,3.1415e-07
0.63579264,0.00313,-4.4878e-07
0.63580832,0.001565,-2.2439e-07
0.635824,0.002504,-7.180599999999999e-07
0.63583968,0.001565,-2.51321e-06
0.63585536,0.00313,-2.06442e-06
0.6358710399999999,0.001565,1.7951e-07
0.63588672,0.00313,3.45566e-06
0.6359024,0.000939,5.47521e-06
0.6359180799999999,0.002504,2.91712e-06
0.63593376,0.002504,-4.17372e-06
0.63594944,0.001565,-4.48787e-06
0.6359651199999999,0.00313,-1.1668399999999998e-06
0.6359808,0.001565,1.21172e-06
0.63599648,0.00313,1.21172e-06
0.6360121599999999,0.001565,2.2439e-07
0.63602784,0.002504,-1.34636e-06
0.63604352,0.002504,-1.34636e-06
0.6360591999999999,0.002504,-1.57075e-06
0.63607488,0.001565,-3.50054e-06
0.63609056,0.00313,-1.92978e-06
0.6361062399999999,0.000939,4.4878e-07
0.63612192,0.00406901,8.975699999999999e-07
0.6361376,0.001565,3.1415e-07
0.6361532799999999,0.001565,-1.39124e-06
0.63616896,0.00313,-2.91712e-06
0.63618464,0.000939,-1.2566e-06
0.6362003199999999,0.00313,2.46833e-06
